103: [0.0, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35, -1.2942452524815957e-35]
104: [0.0, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32, -7.946442904072834e-32]
105: [0.0, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28, -1.0120179263946747e-28]
106: [0.0, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43]
107: [0.0, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32, -1.2021319344326837e-32]
108: [0.0, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43, -2.872661851865875e-43]
109: [0.0, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43]
110: [0.0, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43]
111: [0.0, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41, -2.9769184576116414e-41]
112: [0.0, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43, -7.132609183413319e-43]
113: [0.0, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43]
114: [0.0, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40, -2.5514141789194107e-40]
115: [0.0, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42, -1.555441295400547e-42]
116: [0.0, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39, -2.8067615876856075e-39]
117: [0.0, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32, -4.844632458969066e-32]
118: [0.0, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37, -6.158085695228182e-37]
119: [0.0, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41, -3.3297654109286303e-41]
120: [0.0, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38, -9.148229607746121e-38]
121: [0.0, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43, -1.4573504028978098e-43]
122: [0.0, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39, -5.125640095539565e-39]
123: [0.0, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25, -3.196870158283663e-25]
124: [0.0, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40, -1.311685427531245e-40]
125: [0.0, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35, -2.8898486856056396e-35]
126: [0.0, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25, -1.840823439108434e-25]
127: [0.0, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34, -6.0824866932669795e-34]
128: [0.0, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29, -1.4281169265315153e-29]
129: [0.0, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40, -3.913994766674933e-40]
130: [0.0, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42, -4.059561651148995e-42]
131: [0.0, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20, -1.7118000329186267e-20]
132: [0.0, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42, -2.113158084201824e-42]
133: [0.0, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33, -2.0604628851159466e-33]
134: [0.0, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37, -6.909428749051514e-37]
135: [0.0, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41, -6.679569389897106e-41]
136: [0.0, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36, -7.712822081449235e-36]
137: [0.0, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29, -4.239845096455464e-29]
138: [0.0, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33, -1.8632713200426077e-33]
139: [0.0, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40, -1.9812258337856426e-40]
140: [0.0, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20, -1.0500909242344368e-20]
141: [0.0, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33, -9.12651903800104e-33]
142: [0.0, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38, -4.2252239963805535e-38]
143: [0.0, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41, -1.1361727948745617e-41]
144: [0.0, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33, -1.4661888691573582e-33]
145: [0.0, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34, -1.7009074944499735e-34]
146: [0.0, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31, -2.6542982176030676e-31]
147: [0.0, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43, -1.4433374182545616e-43]
148: [0.0, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34, -4.234162334908054e-34]
149: [0.0, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34, -5.101465944173739e-34]
150: [0.0, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38, -2.5198633834757517e-38]
151: [0.0, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40, -7.137233468345591e-40]
152: [0.0, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34, -2.9373512273623967e-34]
153: [0.0, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33, -7.640093941758779e-33]
154: [0.0, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39, -1.6226097346910284e-39]
155: [0.0, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35, -2.2241584287178048e-35]
156: [0.0, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33, -1.4642349771411008e-33]
157: [0.0, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40, -7.777612853557389e-40]
158: [0.0, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42, -3.644777305708849e-42]
